Platform,File Name,Class,Start Line,End Line,Displacement,Level
gemini,gmn-136.py,Print,25,25,0,A1
gemini,gmn-136.py,Super Function,13,13,8,C2
gemini,gmn-136.py,Super Function,17,17,20,C2
gemini,gmn-136.py,Simple Atributte,3,3,8,A2
gemini,gmn-136.py,Simple Atributte,4,4,8,A2
gemini,gmn-136.py,Simple Atributte,5,5,8,A2
gemini,gmn-136.py,Simple Atributte,25,25,28,A2
gemini,gmn-136.py,Simple Atributte,8,8,15,A2
gemini,gmn-136.py,Simple Atributte,13,13,8,A2
gemini,gmn-136.py,Simple Atributte,17,17,20,A2
gemini,gmn-136.py,Simple Assignment,24,24,0,A1
gemini,gmn-136.py,Simple Assignment,3,3,8,A1
gemini,gmn-136.py,Simple Assignment,4,4,8,A1
gemini,gmn-136.py,Simple Assignment,5,5,8,A1
gemini,gmn-136.py,Simple Assignment,17,17,8,A1
gemini,gmn-136.py,Assigment with sum (total = total + 1),19,19,8,A1
gemini,gmn-136.py,Assigment with sum (total = total + 1),20,20,8,A1
gemini,gmn-136.py,Function with Simple argument,2,5,4,A1
gemini,gmn-136.py,Function with Simple argument,7,8,4,A1
gemini,gmn-136.py,Function with Simple argument with Default argument,12,13,4,A2
gemini,gmn-136.py,Function with Simple argument,15,21,4,A1
gemini,gmn-136.py,Return,8,8,8,A1
gemini,gmn-136.py,Return,21,21,8,A1
gemini,gmn-136.py,Simple Class  Using the constructor method --> __init__,1,8,0,B1
gemini,gmn-136.py,Inherited Class from Vehicle Using the constructor method --> __init__,11,21,0,B1
gemini,gmn-137.py,Print,15,15,0,A1
gemini,gmn-137.py,Print,18,18,0,A1
gemini,gmn-137.py,Simple Atributte,3,3,8,A2
gemini,gmn-137.py,Simple Atributte,4,4,8,A2
gemini,gmn-137.py,Simple Atributte,5,5,8,A2
gemini,gmn-137.py,Simple Assignment,12,12,0,A1
gemini,gmn-137.py,Simple Assignment,3,3,8,A1
gemini,gmn-137.py,Simple Assignment,4,4,8,A1
gemini,gmn-137.py,Simple Assignment,5,5,8,A1
gemini,gmn-137.py,'pass' statement,9,9,4,B1
gemini,gmn-137.py,Function with Simple argument,2,5,4,A1
gemini,gmn-137.py,Simple Class  Using the constructor method --> __init__,1,5,0,B1
gemini,gmn-137.py,Inherited Class from Vehicle,8,9,0,B1
gemini,gmn-138.py,Print,17,17,0,A1
gemini,gmn-138.py,Simple Atributte,3,3,4,A2
gemini,gmn-138.py,Simple Atributte,4,4,4,A2
gemini,gmn-138.py,Simple Atributte,5,5,4,A2
gemini,gmn-138.py,Simple Assignment,11,11,0,A1
gemini,gmn-138.py,Simple Assignment,14,14,0,A1
gemini,gmn-138.py,Simple Assignment,3,3,4,A1
gemini,gmn-138.py,Simple Assignment,4,4,4,A1
gemini,gmn-138.py,Simple Assignment,5,5,4,A1
gemini,gmn-138.py,'pass' statement,8,8,2,B1
gemini,gmn-138.py,Function with Simple argument,2,5,2,A1
gemini,gmn-138.py,Simple Class  Using the constructor method --> __init__,1,5,0,B1
gemini,gmn-138.py,Inherited Class from Vehicle,7,8,0,B1
gemini,gmn-139.py,Simple Dictionary,3,3,7,A2
gemini,gmn-139.py,Print,9,9,0,A1
gemini,gmn-139.py,Simple Atributte,6,6,12,A2
gemini,gmn-139.py,Simple Assignment,3,3,0,A1
gemini,gmn-139.py,Simple Assignment,6,6,0,A1
gemini,gmn-139.py,Import,1,1,0,A2
gemini,gmn-14.py,'range' call function,1,1,9,A2
gemini,gmn-14.py,'range' call function,2,2,13,A2
gemini,gmn-14.py,Print,4,4,4,A1
gemini,gmn-14.py,Print,3,3,8,A1
gemini,gmn-14.py,1 Nested For Loop,1,4,0,A2
gemini,gmn-14.py,Simple For Loop,2,3,4,A1
gemini,gmn-140.py,Print,12,12,0,A1
gemini,gmn-140.py,Simple Atributte,6,6,7,A2
gemini,gmn-140.py,Simple Assignment,3,3,0,A1
gemini,gmn-140.py,Simple Assignment,6,6,0,A1
gemini,gmn-140.py,Simple Assignment,9,9,0,A1
gemini,gmn-140.py,Import,1,1,0,A2
gemini,gmn-141.py,Simple Tuple,6,6,58,A1
gemini,gmn-141.py,Simple Dictionary,3,3,13,A2
gemini,gmn-141.py,Print,8,8,0,A1
gemini,gmn-141.py,Simple Atributte,6,6,14,A2
gemini,gmn-141.py,Simple Assignment,3,3,0,A1
gemini,gmn-141.py,Simple Assignment,6,6,0,A1
gemini,gmn-141.py,Import,1,1,0,A2
gemini,gmn-142.py,Simple Dictionary,3,3,13,A2
gemini,gmn-142.py,Files --> 'open' call function,9,9,5,A2
gemini,gmn-142.py,Simple Atributte,10,10,4,A2
gemini,gmn-142.py,Simple Atributte,6,6,48,A2
gemini,gmn-142.py,Simple Dictionary Comprehension,6,6,14,C1
gemini,gmn-142.py,Simple Assignment,3,3,0,A1
gemini,gmn-142.py,Simple Assignment,6,6,0,A1
gemini,gmn-142.py,Import,1,1,0,A2
gemini,gmn-142.py,With,9,10,0,B1
gemini,gmn-143.py,Print,22,22,0,A1
gemini,gmn-143.py,Simple Atributte,16,16,7,A2
gemini,gmn-143.py,Simple Assignment,3,13,0,A1
gemini,gmn-143.py,Simple Assignment,16,16,0,A1
gemini,gmn-143.py,Simple Assignment,19,19,0,A1
gemini,gmn-143.py,Import,1,1,0,A2
gemini,gmn-144.py,Print,23,23,0,A1
gemini,gmn-144.py,Simple Atributte,17,17,12,A2
gemini,gmn-144.py,Special Class Attribute __dict__,17,17,23,B2
gemini,gmn-144.py,Simple Atributte,5,5,4,A2
gemini,gmn-144.py,Simple Atributte,6,6,4,A2
gemini,gmn-144.py,Simple Atributte,7,7,4,A2
gemini,gmn-144.py,Simple Atributte,11,11,11,A2
gemini,gmn-144.py,Special Class Attribute __dict__,11,11,22,B2
gemini,gmn-144.py,Simple Assignment,14,14,0,A1
gemini,gmn-144.py,Simple Assignment,17,17,0,A1
gemini,gmn-144.py,Simple Assignment,5,5,4,A1
gemini,gmn-144.py,Simple Assignment,6,6,4,A1
gemini,gmn-144.py,Simple Assignment,7,7,4,A1
gemini,gmn-144.py,Import,1,1,0,A2
gemini,gmn-144.py,Function with Simple argument,4,7,2,A1
gemini,gmn-144.py,Function with Simple argument,10,11,2,A1
gemini,gmn-144.py,Return,11,11,4,A1
gemini,gmn-144.py,Simple Class  Using the constructor method --> __init__,3,11,0,B1
gemini,gmn-145.py,Print,19,19,0,A1
gemini,gmn-145.py,Print,20,20,0,A1
gemini,gmn-145.py,Print,21,21,0,A1
gemini,gmn-145.py,Simple Atributte,13,13,7,A2
gemini,gmn-145.py,Simple Atributte,5,5,4,A2
gemini,gmn-145.py,Simple Atributte,6,6,4,A2
gemini,gmn-145.py,Simple Atributte,7,7,4,A2
gemini,gmn-145.py,Simple Atributte,19,19,23,A2
gemini,gmn-145.py,Simple Atributte,20,20,17,A2
gemini,gmn-145.py,Simple Atributte,21,21,17,A2
gemini,gmn-145.py,Simple Assignment,10,10,0,A1
gemini,gmn-145.py,Simple Assignment,13,13,0,A1
gemini,gmn-145.py,Simple Assignment,16,16,0,A1
gemini,gmn-145.py,Simple Assignment,5,5,4,A1
gemini,gmn-145.py,Simple Assignment,6,6,4,A1
gemini,gmn-145.py,Simple Assignment,7,7,4,A1
gemini,gmn-145.py,Import,1,1,0,A2
gemini,gmn-145.py,Function with Simple argument,4,7,2,A1
gemini,gmn-145.py,Simple Class  Using the constructor method --> __init__,3,7,0,B1
gemini,gmn-146.py,Print,17,17,4,A1
gemini,gmn-146.py,Print,19,19,4,A1
gemini,gmn-146.py,Print,32,32,4,A1
gemini,gmn-146.py,Print,33,33,4,A1
gemini,gmn-146.py,Simple Atributte,18,18,7,A2
gemini,gmn-146.py,Simple Atributte,16,16,4,A2
gemini,gmn-146.py,Simple Assignment,3,13,0,A1
gemini,gmn-146.py,Simple Assignment,21,31,4,A1
gemini,gmn-146.py,Import,1,1,0,A2
gemini,gmn-146.py,Exception --> try/except,15,33,0,B1
gemini,gmn-147.py,Print,30,30,0,A1
gemini,gmn-147.py,Simple Atributte,25,25,7,A2
gemini,gmn-147.py,Simple List Comprehension,28,28,8,C1
gemini,gmn-147.py,Simple Assignment,3,22,0,A1
gemini,gmn-147.py,Simple Assignment,25,25,0,A1
gemini,gmn-147.py,Simple Assignment,28,28,0,A1
gemini,gmn-147.py,Import,1,1,0,A2
gemini,gmn-148.py,4 Nested List,4,7,17,A2
gemini,gmn-148.py,Simple List,4,4,18,A1
gemini,gmn-148.py,Simple List,5,5,18,A1
gemini,gmn-148.py,Simple List,6,6,18,A1
gemini,gmn-148.py,Simple List,7,7,18,A1
gemini,gmn-148.py,Print,10,10,0,A1
gemini,gmn-148.py,Print,11,11,0,A1
gemini,gmn-148.py,Print,14,14,0,A1
gemini,gmn-148.py,Print,15,15,0,A1
gemini,gmn-148.py,Print,16,16,0,A1
gemini,gmn-148.py,Print,17,17,0,A1
gemini,gmn-148.py,Simple Atributte,4,4,8,A2
gemini,gmn-148.py,Simple Atributte,15,15,25,A2
gemini,gmn-148.py,Simple Atributte,16,16,31,A2
gemini,gmn-148.py,Simple Atributte,17,17,54,A2
gemini,gmn-148.py,Simple Atributte,7,7,33,A2
gemini,gmn-148.py,Simple Assignment,4,7,0,A1
gemini,gmn-148.py,Import with 'as' extension ,1,1,0,B1
gemini,gmn-149.py,Print,6,6,0,A1
gemini,gmn-149.py,Print,7,7,0,A1
gemini,gmn-149.py,Simple Atributte,4,4,8,A2
gemini,gmn-149.py,Simple Atributte,4,4,8,A2
gemini,gmn-149.py,Simple Assignment,4,4,0,A1
gemini,gmn-149.py,Import with 'as' extension ,1,1,0,B1
gemini,gmn-15.py,Print,20,20,0,A1
gemini,gmn-15.py,Print,24,24,0,A1
gemini,gmn-15.py,'range' call function,13,13,11,A2
gemini,gmn-15.py,Simple Assignment,18,18,0,A1
gemini,gmn-15.py,Simple Assignment,19,19,0,A1
gemini,gmn-15.py,Simple Assignment,22,22,0,A1
gemini,gmn-15.py,Simple Assignment,23,23,0,A1
gemini,gmn-15.py,Simple Assignment,12,12,2,A1
gemini,gmn-15.py,Simplified incremental Assignment with increase multiplication,14,14,4,A2
gemini,gmn-15.py,Simple For Loop,13,14,2,A1
gemini,gmn-15.py,Function with Simple argument,1,15,0,A1
gemini,gmn-15.py,Return,15,15,2,A1
gemini,gmn-150.py,3 Nested List,4,4,23,A2
gemini,gmn-150.py,Simple List,4,4,24,A1
gemini,gmn-150.py,Simple List,4,4,38,A1
gemini,gmn-150.py,Simple List,4,4,52,A1
gemini,gmn-150.py,Simple Tuple,11,11,27,A1
gemini,gmn-150.py,Print,7,7,0,A1
gemini,gmn-150.py,Print,8,8,0,A1
gemini,gmn-150.py,Print,14,14,0,A1
gemini,gmn-150.py,Print,15,15,0,A1
gemini,gmn-150.py,Simple Atributte,4,4,14,A2
gemini,gmn-150.py,Simple Assignment,4,4,0,A1
gemini,gmn-150.py,Simple Assignment,11,11,0,A1
gemini,gmn-150.py,Import with 'as' extension ,1,1,0,B1
gemini,gmn-151.py,5 Nested List,4,8,23,A2
gemini,gmn-151.py,Simple List,4,4,24,A1
gemini,gmn-151.py,Simple List,5,5,24,A1
gemini,gmn-151.py,Simple List,6,6,24,A1
gemini,gmn-151.py,Simple List,7,7,24,A1
gemini,gmn-151.py,Simple List,8,8,24,A1
gemini,gmn-151.py,Simple Tuple,15,15,21,A1
gemini,gmn-151.py,Print,11,11,0,A1
gemini,gmn-151.py,Print,12,12,0,A1
gemini,gmn-151.py,Print,18,18,0,A1
gemini,gmn-151.py,Print,19,19,0,A1
gemini,gmn-151.py,Simple Atributte,4,4,14,A2
gemini,gmn-151.py,Simple Assignment,4,8,0,A1
gemini,gmn-151.py,Simple Assignment,15,15,0,A1
gemini,gmn-151.py,Import with 'as' extension ,1,1,0,B1
gemini,gmn-152.py,2 Nested List,4,4,20,A2
gemini,gmn-152.py,2 Nested List,5,5,20,A2
gemini,gmn-152.py,Simple List,4,4,21,A1
gemini,gmn-152.py,Simple List,4,4,32,A1
gemini,gmn-152.py,Simple List,5,5,21,A1
gemini,gmn-152.py,Simple List,5,5,35,A1
gemini,gmn-152.py,Print,11,11,0,A1
gemini,gmn-152.py,Print,12,12,0,A1
gemini,gmn-152.py,Print,18,18,0,A1
gemini,gmn-152.py,Print,19,19,0,A1
gemini,gmn-152.py,Simple Atributte,4,4,11,A2
gemini,gmn-152.py,Simple Atributte,5,5,11,A2
gemini,gmn-152.py,Simple Atributte,15,15,17,A2
gemini,gmn-152.py,Simple Assignment,4,4,0,A1
gemini,gmn-152.py,Simple Assignment,5,5,0,A1
gemini,gmn-152.py,Assigment with sum (total = total + 1),8,8,0,A1
gemini,gmn-152.py,Simple Assignment,15,15,0,A1
gemini,gmn-152.py,Import with 'as' extension ,1,1,0,B1
gemini,gmn-153.py,Print,7,7,0,A1
gemini,gmn-153.py,Print,8,8,0,A1
gemini,gmn-153.py,Print,14,14,0,A1
gemini,gmn-153.py,Print,15,15,0,A1
gemini,gmn-153.py,Simple Atributte,4,4,8,A2
gemini,gmn-153.py,Simple Atributte,11,11,13,A2
gemini,gmn-153.py,Simple Atributte,4,4,8,A2
gemini,gmn-153.py,Simple Assignment,4,4,0,A1
gemini,gmn-153.py,Simple Assignment,11,11,0,A1
gemini,gmn-153.py,Import with 'as' extension ,1,1,0,B1
gemini,gmn-154.py,3 Nested List,4,6,23,A2
gemini,gmn-154.py,Simple List,4,4,24,A1
gemini,gmn-154.py,Simple List,5,5,24,A1
gemini,gmn-154.py,Simple List,6,6,24,A1
gemini,gmn-154.py,Simple Tuple,13,13,28,A1
gemini,gmn-154.py,Simple Tuple,18,18,43,A1
gemini,gmn-154.py,Simple Tuple,13,13,43,A1
gemini,gmn-154.py,Print,9,9,0,A1
gemini,gmn-154.py,Print,10,10,0,A1
gemini,gmn-154.py,Print,14,14,0,A1
gemini,gmn-154.py,Print,15,15,0,A1
gemini,gmn-154.py,Print,19,19,0,A1
gemini,gmn-154.py,Print,20,20,0,A1
gemini,gmn-154.py,Simple Atributte,4,4,14,A2
gemini,gmn-154.py,Simple Atributte,18,18,31,A2
gemini,gmn-154.py,Simple Atributte,13,13,31,A2
gemini,gmn-154.py,Simple Assignment,4,6,0,A1
gemini,gmn-154.py,Simple Assignment,13,13,0,A1
gemini,gmn-154.py,Simple Assignment,18,18,0,A1
gemini,gmn-154.py,Import with 'as' extension ,1,1,0,B1
gemini,gmn-155.py,3 Nested List,4,6,23,A2
gemini,gmn-155.py,Simple List,4,4,24,A1
gemini,gmn-155.py,Simple List,5,5,24,A1
gemini,gmn-155.py,Simple List,6,6,24,A1
gemini,gmn-155.py,Print,9,9,0,A1
gemini,gmn-155.py,Print,10,10,0,A1
gemini,gmn-155.py,Print,13,13,0,A1
gemini,gmn-155.py,Print,14,14,0,A1
gemini,gmn-155.py,Print,17,17,0,A1
gemini,gmn-155.py,Print,18,18,0,A1
gemini,gmn-155.py,Simple Atributte,4,4,14,A2
gemini,gmn-155.py,Simple Atributte,14,14,6,A2
gemini,gmn-155.py,Simple Atributte,18,18,6,A2
gemini,gmn-155.py,Simple Assignment,4,6,0,A1
gemini,gmn-155.py,Import with 'as' extension ,1,1,0,B1
gemini,gmn-156.py,3 Nested List,4,6,23,A2
gemini,gmn-156.py,3 Nested List,9,9,21,A2
gemini,gmn-156.py,Simple List,4,4,24,A1
gemini,gmn-156.py,Simple List,5,5,24,A1
gemini,gmn-156.py,Simple List,6,6,24,A1
gemini,gmn-156.py,Simple List,9,9,22,A1
gemini,gmn-156.py,Simple List,9,9,28,A1
gemini,gmn-156.py,Simple List,9,9,34,A1
gemini,gmn-156.py,Print,12,12,0,A1
gemini,gmn-156.py,Print,13,13,0,A1
gemini,gmn-156.py,Print,17,17,0,A1
gemini,gmn-156.py,Print,18,18,0,A1
gemini,gmn-156.py,Print,22,22,0,A1
gemini,gmn-156.py,Print,23,23,0,A1
gemini,gmn-156.py,Simple Atributte,4,4,14,A2
gemini,gmn-156.py,Simple Atributte,9,9,12,A2
gemini,gmn-156.py,Simple Atributte,16,16,23,A2
gemini,gmn-156.py,Simple Atributte,21,21,24,A2
gemini,gmn-156.py,Simple Assignment,4,6,0,A1
gemini,gmn-156.py,Simple Assignment,9,9,0,A1
gemini,gmn-156.py,Simple Assignment,16,16,0,A1
gemini,gmn-156.py,Simple Assignment,21,21,0,A1
gemini,gmn-156.py,Import with 'as' extension ,1,1,0,B1
gemini,gmn-157.py,Simple Tuple,6,6,39,A1
gemini,gmn-157.py,Simple Tuple,9,9,19,A1
gemini,gmn-157.py,'range' call function,17,17,8,A2
gemini,gmn-157.py,Simple Atributte,5,5,9,A2
gemini,gmn-157.py,Simple Atributte,6,6,9,A2
gemini,gmn-157.py,Simple Atributte,9,9,0,A2
gemini,gmn-157.py,Simple Atributte,10,10,0,A2
gemini,gmn-157.py,Simple Atributte,11,11,0,A2
gemini,gmn-157.py,Simple Atributte,12,12,0,A2
gemini,gmn-157.py,Simple Atributte,13,13,0,A2
gemini,gmn-157.py,Simple Atributte,16,16,0,A2
gemini,gmn-157.py,Simple Atributte,17,17,0,A2
gemini,gmn-157.py,Simple Atributte,18,18,0,A2
gemini,gmn-157.py,Simple Atributte,19,19,0,A2
gemini,gmn-157.py,Simple Atributte,20,20,0,A2
gemini,gmn-157.py,Simple Atributte,22,22,0,A2
gemini,gmn-157.py,Simple Atributte,23,23,0,A2
gemini,gmn-157.py,Simple Atributte,5,5,9,A2
gemini,gmn-157.py,Simple Atributte,6,6,9,A2
gemini,gmn-157.py,Simple Atributte,17,17,18,A2
gemini,gmn-157.py,Simple Assignment,5,5,0,A1
gemini,gmn-157.py,Simple Assignment,6,6,0,A1
gemini,gmn-157.py,Import with 'as' extension ,1,1,0,B1
gemini,gmn-157.py,Import with 'as' extension ,2,2,0,B1
gemini,gmn-16.py,Print,9,9,0,A1
gemini,gmn-16.py,Simple Assignment,2,2,0,A1
gemini,gmn-16.py,Simple Assignment,3,3,0,A1
gemini,gmn-16.py,Assigment with sum (total = total + 1),6,6,0,A1
gemini,gmn-17.py,Print,1,1,0,A1
gemini,gmn-18.py,Print,7,7,0,A1
gemini,gmn-18.py,Simple Assignment,1,1,0,A1
gemini,gmn-18.py,Simple Assignment,4,4,0,A1
gemini,gmn-19.py,Print,7,7,0,A1
gemini,gmn-19.py,Simple Atributte,4,4,16,A2
gemini,gmn-19.py,Simple Assignment,1,1,0,A1
gemini,gmn-19.py,Simple Assignment,4,4,0,A1
gemini,gmn-2.py,'range' call function,9,9,24,A2
gemini,gmn-2.py,Print,11,11,4,A1
gemini,gmn-2.py,Simple Assignment,8,8,2,A1
gemini,gmn-2.py,Assigment with sum (total = total + 1),10,10,4,A1
gemini,gmn-2.py,Simple Assignment,12,12,4,A1
gemini,gmn-2.py,Simple For Loop,9,12,2,A1
gemini,gmn-2.py,Function with Simple argument,1,12,0,A1
gemini,gmn-20.py,Print,11,11,0,A1
gemini,gmn-20.py,Simple Atributte,5,5,14,A2
gemini,gmn-20.py,Simple List Comprehension,8,8,10,C1
gemini,gmn-20.py,Simple Assignment,2,2,0,A1
gemini,gmn-20.py,Simple Assignment,5,5,0,A1
gemini,gmn-20.py,Simple Assignment,8,8,0,A1
gemini,gmn-21.py,Simple Tuple,12,12,8,A1
gemini,gmn-21.py,Files --> 'open' call function,11,11,7,A2
gemini,gmn-21.py,Files --> 'open' call function,11,11,38,A2
gemini,gmn-21.py,'enumerate' call function,12,12,26,C2
gemini,gmn-21.py,Files --> 'write' call function,14,14,8,A2
gemini,gmn-21.py,Simple Atributte,14,14,8,A2
gemini,gmn-21.py,Simple Assignment,17,17,0,A1
gemini,gmn-21.py,Simple Assignment,18,18,0,A1
gemini,gmn-21.py,Simple Assignment,19,19,0,A1
gemini,gmn-21.py,Simple If statements,13,14,6,A1
gemini,gmn-21.py,For Loop with Tuple as name,12,14,4,A2
gemini,gmn-21.py,With,11,14,2,B1
gemini,gmn-21.py,Function with Simple argument,1,14,0,A1
gemini,gmn-22.py,Print,9,9,4,A1
gemini,gmn-22.py,Print,12,12,4,A1
gemini,gmn-22.py,Print,13,13,4,A1
gemini,gmn-22.py,Print,14,14,4,A1
gemini,gmn-22.py,Simple Atributte,5,5,8,A2
gemini,gmn-22.py,Simple Assignment,2,2,0,A1
gemini,gmn-22.py,Simple Assignment,5,5,0,A1
gemini,gmn-22.py,Simple If statements,8,14,0,A1
gemini,gmn-23.py,Print,9,9,0,A1
gemini,gmn-23.py,Simple Atributte,7,7,19,A2
gemini,gmn-23.py,Simple Assignment,1,1,0,A1
gemini,gmn-23.py,Simple Assignment,2,2,0,A1
gemini,gmn-23.py,Simple Assignment,3,3,0,A1
gemini,gmn-23.py,Simple Assignment,6,6,0,A1
gemini,gmn-23.py,Simple Assignment,7,7,0,A1
gemini,gmn-24.py,Print,19,19,2,A1
gemini,gmn-24.py,Print,21,21,2,A1
gemini,gmn-24.py,Simple Atributte,13,13,9,A2
gemini,gmn-24.py,Simple Atributte,13,13,9,A2
gemini,gmn-24.py,Simple Assignment,16,16,0,A1
gemini,gmn-24.py,Import,1,1,0,A2
gemini,gmn-24.py,Simple If statements,18,21,0,A1
gemini,gmn-24.py,Function with Simple argument,3,13,0,A1
gemini,gmn-24.py,Return,13,13,2,A1
gemini,gmn-25.py,Simple Tuple,13,13,8,A1
gemini,gmn-25.py,Print,25,25,2,A1
gemini,gmn-25.py,Print,27,27,2,A1
gemini,gmn-25.py,Files --> 'open' call function,12,12,7,A2
gemini,gmn-25.py,'enumerate' call function,13,13,19,C2
gemini,gmn-25.py,Simple Atributte,15,15,15,A2
gemini,gmn-25.py,Simple Assignment,19,19,0,A1
gemini,gmn-25.py,Simple Assignment,20,20,0,A1
gemini,gmn-25.py,Simple Assignment,22,22,0,A1
gemini,gmn-25.py,Simple If statements,24,27,0,A1
gemini,gmn-25.py,Simple If statements,14,15,6,A1
gemini,gmn-25.py,For Loop with Tuple as name,13,15,4,A2
gemini,gmn-25.py,With,12,15,2,B1
gemini,gmn-25.py,Function with Simple argument,1,16,0,A1
gemini,gmn-25.py,Return,16,16,2,A1
gemini,gmn-25.py,Return,15,15,8,A1
gemini,gmn-26.py,Print,4,4,4,A1
gemini,gmn-26.py,Simple Assignment,1,1,0,A1
gemini,gmn-26.py,Simplified incremental Assignment with increase amount,5,5,4,A2
gemini,gmn-26.py,While with Else Loop,3,5,0,B1
gemini,gmn-27.py,'range' call function,1,1,9,A2
gemini,gmn-27.py,'range' call function,2,2,13,A2
gemini,gmn-27.py,Print,4,4,4,A1
gemini,gmn-27.py,Print,3,3,8,A1
gemini,gmn-27.py,1 Nested For Loop,1,4,0,A2
gemini,gmn-27.py,Simple For Loop,2,3,4,A1
gemini,gmn-28.py,'range' call function,4,4,9,A2
gemini,gmn-28.py,Print,7,7,0,A1
gemini,gmn-28.py,Simple Assignment,1,1,0,A1
gemini,gmn-28.py,Simple Assignment,2,2,0,A1
gemini,gmn-28.py,Simplified incremental Assignment with increase amount,5,5,4,A2
gemini,gmn-28.py,Simple For Loop,4,5,0,A1
gemini,gmn-29.py,'range' call function,3,3,9,A2
gemini,gmn-29.py,Print,4,4,4,A1
gemini,gmn-29.py,Simple Assignment,1,1,0,A1
gemini,gmn-29.py,Simple For Loop,3,4,0,A1
gemini,gmn-3.py,Print,8,8,2,A1
gemini,gmn-3.py,Print,9,9,2,A1
gemini,gmn-3.py,'range' call function,10,10,11,A2
gemini,gmn-3.py,Print,11,11,4,A1
gemini,gmn-3.py,Simple Assignment,14,14,0,A1
gemini,gmn-3.py,Simple For Loop,10,11,2,A1
gemini,gmn-3.py,Function with Simple argument,1,11,0,A1
gemini,gmn-30.py,Simple List,1,1,10,A1
gemini,gmn-30.py,Print,9,9,8,A1
gemini,gmn-30.py,Simple Assignment,1,1,0,A1
gemini,gmn-30.py,Simple If statements,4,5,4,A1
gemini,gmn-30.py,Simple If statements,6,7,4,A1
gemini,gmn-30.py,Simple If statements,8,9,4,A1
gemini,gmn-30.py,Simple For Loop,3,9,0,A1
gemini,gmn-30.py,'break' statement,5,5,8,B1
gemini,gmn-30.py,'continue' statement,7,7,8,B1
gemini,gmn-31.py,Print,8,8,0,A1
gemini,gmn-31.py,Simple Assignment,1,1,0,A1
gemini,gmn-31.py,Simple Assignment,2,2,0,A1
gemini,gmn-31.py,Simplified incremental Assignment with ,5,5,4,A2
gemini,gmn-31.py,Simplified incremental Assignment with increase amount,6,6,4,A2
gemini,gmn-31.py,While with Else Loop,4,6,0,B1
gemini,gmn-32.py,'range' call function,1,1,9,A2
gemini,gmn-32.py,'range' call function,2,2,13,A2
gemini,gmn-32.py,Print,4,4,4,A1
gemini,gmn-32.py,Print,3,3,8,A1
gemini,gmn-32.py,1 Nested For Loop,1,4,0,A2
gemini,gmn-32.py,Simple For Loop,2,3,4,A1
gemini,gmn-33.py,Simple List,1,1,8,A1
gemini,gmn-33.py,'range' call function,3,3,9,A2
gemini,gmn-33.py,Print,4,4,4,A1
gemini,gmn-33.py,Simple Assignment,1,1,0,A1
gemini,gmn-33.py,Simple For Loop,3,4,0,A1
gemini,gmn-34.py,'range' call function,1,1,9,A2
gemini,gmn-34.py,Print,2,2,4,A1
gemini,gmn-34.py,Simple For Loop,1,2,0,A1
gemini,gmn-35.py,'range' call function,1,1,9,A2
gemini,gmn-35.py,Print,4,4,0,A1
gemini,gmn-35.py,Print,2,2,4,A1
gemini,gmn-35.py,Simple For Loop,1,2,0,A1
gemini,gmn-36.py,Print,4,4,0,A1
gemini,gmn-36.py,'range' call function,6,6,11,A2
gemini,gmn-36.py,'range' call function,8,8,17,A2
gemini,gmn-36.py,Print,12,12,12,A1
gemini,gmn-36.py,Simple Assignment,1,1,0,A1
gemini,gmn-36.py,Simple Assignment,2,2,0,A1
gemini,gmn-36.py,Simple If statements,7,12,4,A1
gemini,gmn-36.py,Simple If statements,9,10,12,A1
gemini,gmn-36.py,Simple For Loop,6,12,0,A1
gemini,gmn-36.py,Simple For Loop,8,12,8,A1
gemini,gmn-36.py,'break' statement,10,10,16,B1
gemini,gmn-37.py,Simple List,11,11,15,A1
gemini,gmn-37.py,Print,19,19,0,A1
gemini,gmn-37.py,Print,20,20,0,A1
gemini,gmn-37.py,'range' call function,12,12,11,A2
gemini,gmn-37.py,Simple Atributte,14,14,4,A2
gemini,gmn-37.py,Simple Assignment,17,17,0,A1
gemini,gmn-37.py,Simple Assignment,18,18,0,A1
gemini,gmn-37.py,Simple Assignment,11,11,2,A1
gemini,gmn-37.py,Assigment with sum (total = total + 1),13,13,4,A1
gemini,gmn-37.py,Simple For Loop,12,14,2,A1
gemini,gmn-37.py,Function with Simple argument,1,15,0,A1
gemini,gmn-37.py,Return,15,15,2,A1
gemini,gmn-38.py,Print,28,28,0,A1
gemini,gmn-38.py,'range' call function,17,17,13,A2
gemini,gmn-38.py,Simple Assignment,22,22,0,A1
gemini,gmn-38.py,Simple Assignment,25,25,0,A1
gemini,gmn-38.py,Simple Assignment,16,16,4,A1
gemini,gmn-38.py,Simplified incremental Assignment with increase multiplication,18,18,6,A2
gemini,gmn-38.py,'raise' exception,12,12,4,B1
gemini,gmn-38.py,Simple If statements,11,19,2,A1
gemini,gmn-38.py,Simple If statements,13,19,2,A1
gemini,gmn-38.py,Simple For Loop,17,18,4,A1
gemini,gmn-38.py,Function with Simple argument,1,19,0,A1
gemini,gmn-38.py,Return,14,14,4,A1
gemini,gmn-38.py,Return,19,19,4,A1
gemini,gmn-39.py,Print,25,25,0,A1
gemini,gmn-39.py,Simple Assignment,19,19,0,A1
gemini,gmn-39.py,Simple Assignment,22,22,0,A1
gemini,gmn-39.py,Simple Assignment,11,11,2,A1
gemini,gmn-39.py,Assigment with sum (total = total + 1),13,13,4,A1
